[2024-05-02 08:26:42.927] [info]  [ProjectInstalledEventHandler] Project 229306 - Ender Storage installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:43.464] [info]  [ProjectInstanceChangedEventHandler] Project instance 70631 - Redstone Arsenal changed
[2024-05-02 08:26:43.466] [info]  [ProjectInstalledEventHandler] Project 70631 - Redstone Arsenal installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:43.467] [info]  [ProjectInstanceChangedEventHandler] Project instance 70631 - Redstone Arsenal changed
[2024-05-02 08:26:43.865] [info]  [ProjectInstanceChangedEventHandler] Project instance 66675 - NetherOres changed
[2024-05-02 08:26:43.866] [info]  [ProjectInstalledEventHandler] Project 66675 - NetherOres installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:43.869] [info]  [ProjectInstanceChangedEventHandler] Project instance 66675 - NetherOres changed
[2024-05-02 08:26:44.290] [info]  [ProjectInstanceChangedEventHandler] Project instance 223735 - Aroma1997Core changed
[2024-05-02 08:26:44.293] [info]  [ProjectInstanceChangedEventHandler] Project instance 223735 - Aroma1997Core changed
[2024-05-02 08:26:44.294] [info]  [ProjectInstalledEventHandler] Project 223735 - Aroma1997Core installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:44.891] [info]  [ProjectInstanceChangedEventHandler] Project instance 67504 - ComputerCraft changed
[2024-05-02 08:26:44.892] [info]  [ProjectInstalledEventHandler] Project 67504 - ComputerCraft installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:44.892] [info]  [ProjectInstanceChangedEventHandler] Project instance 67504 - ComputerCraft changed
[2024-05-02 08:26:45.298] [info]  [ProjectInstanceChangedEventHandler] Project instance 224942 - Dense Ores changed
[2024-05-02 08:26:45.300] [info]  [ProjectInstalledEventHandler] Project 224942 - Dense Ores installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:45.304] [info]  [ProjectInstanceChangedEventHandler] Project instance 224942 - Dense Ores changed
[2024-05-02 08:26:45.880] [info]  [ProjectInstanceChangedEventHandler] Project instance 221863 - Another One Bites the Dust changed
[2024-05-02 08:26:45.883] [info]  [ProjectInstanceChangedEventHandler] Project instance 221863 - Another One Bites the Dust changed
[2024-05-02 08:26:45.884] [info]  [ProjectInstalledEventHandler] Project 221863 - Another One Bites the Dust installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:46.288] [info]  [ProjectInstanceChangedEventHandler] Project instance 229316 - ChickenChunks changed
[2024-05-02 08:26:46.291] [info]  [ProjectInstanceChangedEventHandler] Project instance 229316 - ChickenChunks changed
[2024-05-02 08:26:46.292] [info]  [ProjectInstalledEventHandler] Project 229316 - ChickenChunks installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:46.878] [info]  [ProjectInstanceChangedEventHandler] Project instance 228702 - Project Red - Core changed
[2024-05-02 08:26:46.881] [info]  [ProjectInstanceChangedEventHandler] Project instance 228702 - Project Red - Core changed
[2024-05-02 08:26:46.882] [info]  [ProjectInstalledEventHandler] Project 228702 - Project Red - Core installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:47.581] [info]  [ProjectInstanceChangedEventHandler] Project instance 229045 - Project Red - Integration changed
[2024-05-02 08:26:47.581] [info]  [ProjectInstalledEventHandler] Project 229045 - Project Red - Integration installed to Project Ozone 2: Reloaded instance
[2024-05-02 08:26:47.582] [info]  [ProjectInstanceChangedEventHandler] Project instance 229045 - Project Red - Integration changed
